# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s)
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000050,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.000100,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
0.000902,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.001390,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000086,0.000984
0.001796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000279,0.003189
0.002201,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000593,0.006783
0.003011,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.001465,0.016749
0.003822,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002823,0.032270
0.004632,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.004667,0.053347
0.012737,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.049839,0.569667
0.014358,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.064706,0.739598
0.015979,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.081518,0.931750
0.017061,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.093364,1.067160
0.018143,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105163,1.202016
0.019224,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.116904,1.336215
0.021388,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.140213,1.602647
0.023551,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.163294,1.866455
0.025715,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.186144,2.127638
0.047348,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.402021,4.595125
0.050000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.427034,4.881020
0.052652,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.452086,5.167369
0.055304,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.477220,5.454655
0.057955,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.502428,5.742779
0.084473,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.758531,8.670051
0.100000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.911879,10.422827
0.115527,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.067613,12.202876
0.131054,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,1.225280,14.005020
0.146581,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,1.384465,15.824512
0.150000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,1.419729,16.227573
0.153419,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,1.455068,16.631500
0.156838,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.490482,17.036292
0.163676,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.561539,17.848470
0.170514,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1.632897,18.664099
0.177353,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,1.704444,19.481887
0.186923,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,1.804576,20.626396
0.196493,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.904602,21.769703
0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,1.941236,22.188430
0.203507,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.977850,22.606931
0.207015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.014432,23.025059
0.219429,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,2.143612,24.501599
0.231844,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,2.272263,25.972080
0.244258,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,2.400407,27.436772
0.250000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,2.459507,28.112290
0.255742,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,2.518498,28.786558
0.261484,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,2.577376,29.459546
0.267226,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,2.636112,30.130898
0.279033,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,2.756309,31.504761
0.290839,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,2.875730,32.869747
0.300000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,2.967869,33.922902
0.307527,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,3.043222,34.784189
0.307789,-0.000675,-0.010604,0.000000,-2.574542,-40.426165,0.001738,0.000448,3.045777,34.814144
0.308051,-0.001351,-0.021195,0.000001,-2.576143,-40.376955,0.001761,0.000896,3.048330,34.844095
0.308576,-0.002703,-0.042351,0.000002,-2.579331,-40.276453,0.001849,0.001791,3.053437,34.903988
0.309100,-0.004057,-0.063453,0.000003,-2.582490,-40.172038,0.001991,0.002684,3.058541,34.963863
0.309625,-0.005413,-0.084499,0.000004,-2.585620,-40.063711,0.002188,0.003575,3.063643,35.023721
0.314871,-0.019056,-0.291450,0.000026,-2.615284,-38.765193,0.007113,0.012184,3.114548,35.621352
0.320117,-0.032847,-0.490559,0.000088,-2.641863,-37.077649,0.017257,0.019687,3.165288,36.217256
0.325363,-0.046769,-0.679809,0.000215,-2.665168,-35.007834,0.032291,0.025326,3.215915,36.811430
0.330609,-0.060805,-0.857225,0.000434,-2.684987,-32.568025,0.051762,0.028383,3.266481,37.403866
0.342294,-0.092374,-1.200440,0.001351,-2.715536,-25.903685,0.107988,0.022530,3.379334,38.718986
0.350000,-0.113342,-1.380373,0.002349,-2.724488,-20.697658,0.151546,0.006565,3.454364,39.585215
0.357706,-0.134340,-1.518138,0.003691,-2.723588,-14.981162,0.196786,-0.020868,3.530083,40.450508
0.365413,-0.155292,-1.610337,0.005379,-2.712065,-8.898132,0.240819,-0.060957,3.606653,41.314662
0.373119,-0.176111,-1.654778,0.007391,-2.689236,-2.616300,0.280265,-0.114515,3.684241,42.177452
0.380825,-0.196709,-1.650640,0.009679,-2.654539,3.676396,0.311961,-0.181951,3.763010,43.038635
0.391551,-0.224834,-1.565604,0.013186,-2.585695,12.070972,0.337883,-0.298829,3.874922,44.234169
0.400000,-0.246389,-1.437829,0.016061,-2.514138,18.054124,0.339895,-0.408957,3.965213,45.173104
0.408449,-0.267274,-1.262894,0.018873,-2.426985,23.192848,0.322085,-0.533638,4.057635,46.109418
0.416898,-0.287356,-1.048964,0.021457,-2.323952,27.247739,0.287362,-0.671087,4.152427,47.043103
0.425347,-0.306499,-0.806063,0.023678,-2.204679,30.022191,0.235217,-0.819103,4.249833,47.974278
0.433796,-0.324564,-0.545645,0.025391,-2.068747,31.376784,0.168212,-0.975172,4.350103,48.903175
0.442245,-0.341409,-0.280054,0.026489,-1.915657,31.241216,0.090246,-1.136580,4.453487,49.830113
0.444772,-0.346187,-0.201510,0.026686,-1.866468,30.910150,0.065522,-1.185471,4.485045,50.106983
0.447299,-0.350839,-0.123968,0.026820,-1.815688,30.447422,0.040409,-1.234514,4.516911,50.383721
0.449825,-0.355361,-0.047759,0.026890,-1.763304,29.855247,0.015058,-1.283639,4.549090,50.660338
0.450000,-0.355669,-0.042545,0.026893,-1.759621,29.809567,0.013300,-1.287038,4.551328,50.679468
0.450175,-0.355976,-0.037340,0.026895,-1.755930,29.763283,0.010364,-1.290437,4.553567,50.698597
0.450350,-0.356282,-0.032142,0.026896,-1.752231,29.716394,0.008604,-1.293836,4.555808,50.717726
0.450524,-0.356588,-0.026952,0.026898,-1.748525,29.668903,0.006844,-1.297235,4.558050,50.736855
0.450699,-0.356894,-0.021771,0.026899,-1.744811,29.620811,0.005084,-1.300634,4.560294,50.755983
0.451808,-0.358815,0.010902,0.026898,-1.721066,29.301719,-0.006086,-1.322199,4.574567,50.877338
0.452917,-0.360711,0.043207,0.026885,-1.697009,28.958754,-0.017246,-1.343754,4.588902,50.998673
0.454026,-0.362579,0.075120,0.026860,-1.672639,28.592240,-0.028384,-1.365294,4.603301,51.119990
0.455135,-0.364420,0.106613,0.026822,-1.647956,28.202523,-0.039486,-1.386812,4.617763,51.241288
0.464242,-0.378468,0.346226,0.026056,-1.433373,24.176796,-0.127555,-1.562021,4.739005,52.236904
0.473350,-0.390465,0.543157,0.024531,-1.197747,18.879550,-0.204907,-1.732473,4.864829,53.231752
0.482457,-0.400223,0.687362,0.022376,-0.941727,12.663384,-0.264958,-1.895694,4.995463,54.226127
0.491565,-0.407561,0.772345,0.019772,-0.666631,5.951044,-0.302656,-2.049848,5.131090,55.220187
0.500000,-0.412055,0.796055,0.017151,-0.396525,-0.302666,-0.315076,-2.183564,5.261283,56.140595
0.508435,-0.414215,0.768234,0.014524,-0.113733,-6.203007,-0.303467,-2.308253,5.395931,57.060494
0.516871,-0.413944,0.693403,0.012080,0.179455,-11.389323,-0.273367,-2.424189,5.535051,57.979558
0.525306,-0.411165,0.578959,0.009961,0.480584,-15.545998,-0.226285,-2.532206,5.678653,58.897644
0.533741,-0.405822,0.434682,0.008295,0.787091,-18.427094,-0.167146,-2.633587,5.826712,59.814529
0.542671,-0.397332,0.262212,0.007109,1.114522,-19.915961,-0.097947,-2.735491,5.988241,60.783604
0.550000,-0.388178,0.115625,0.006600,1.383335,-19.896290,-0.041173,-2.816479,6.124425,61.577590
0.557329,-0.377060,-0.026811,0.006501,1.650251,-18.794802,0.013419,-2.896439,6.263784,62.370203
0.566099,-0.361205,-0.181299,0.006857,1.964433,-16.196097,0.066418,-2.992480,6.434582,63.316677
0.573355,-0.346027,-0.288372,0.007466,2.217713,-13.177016,0.099224,-3.073555,6.579103,64.098081
0.580612,-0.329039,-0.371302,0.008274,2.462633,-9.588420,0.120626,-3.157080,6.726382,64.877806
0.586603,-0.313700,-0.419183,0.009028,2.656936,-6.364606,0.129531,-3.228400,6.849953,65.520243
0.592594,-0.297221,-0.447412,0.009812,2.842686,-3.055381,0.130938,-3.302154,6.975215,66.161459
0.598585,-0.279658,-0.455911,0.010584,3.018556,0.197187,0.125691,-3.378501,7.102071,66.801439
0.600000,-0.275359,-0.455104,0.010761,3.058499,0.941576,0.123604,-3.396915,7.132248,66.952377
0.601415,-0.271004,-0.453253,0.010933,3.097799,1.673339,0.119349,-3.415475,7.162506,67.103246
0.602829,-0.266595,-0.450376,0.011100,3.136441,2.390822,0.116696,-3.434182,7.192845,67.254049
0.604244,-0.262131,-0.446496,0.011263,3.174407,3.092373,0.113794,-3.453035,7.223264,67.404791
0.605659,-0.257613,-0.441635,0.011421,3.211681,3.776380,0.110661,-3.472032,7.253763,67.555475
0.608488,-0.248423,-0.429080,0.011725,3.284087,5.085699,0.103786,-3.510454,7.314992,67.856671
0.611318,-0.239032,-0.412946,0.012008,3.353527,6.307143,0.096237,-3.549430,7.376521,68.157640
0.614147,-0.229449,-0.393495,0.012269,3.419871,7.429996,0.088180,-3.588936,7.438337,68.458383
0.616976,-0.219683,-0.371018,0.012507,3.482994,8.444669,0.079781,-3.628945,7.500428,68.758905
0.621814,-0.202587,-0.326494,0.012858,3.583110,9.905980,0.065093,-3.698432,7.607197,69.272266
0.626652,-0.185031,-0.275769,0.013137,3.672849,10.993829,0.050648,-3.769118,7.714667,69.785023
0.631490,-0.167066,-0.220716,0.013349,3.751648,11.688660,0.037135,-3.840795,7.822773,70.297212
0.636328,-0.148749,-0.163272,0.013498,3.818974,11.983817,0.025124,-3.913236,7.931446,70.808869
0.641166,-0.130134,-0.105365,0.013594,3.874326,11.885045,0.015044,-3.986205,8.040616,71.320035
0.650000,-0.095572,-0.004414,0.013665,3.942979,10.753979,0.002404,-4.120052,8.241009,72.252313
0.658834,-0.060597,0.081839,0.013653,3.967596,8.582002,-0.003370,-4.253526,8.442371,73.183339
0.665800,-0.032989,0.134096,0.013628,3.954545,6.340865,-0.002815,-4.357712,8.601517,73.916702
0.672765,-0.005574,0.169643,0.013618,3.911961,3.833712,0.000551,-4.460481,8.760742,74.649528
0.679731,0.021440,0.187341,0.013637,3.839244,1.256954,0.005331,-4.561541,8.919807,75.381893
0.686696,0.047841,0.187400,0.013691,3.736038,-1.196961,0.010094,-4.660754,9.078473,76.113852
0.693662,0.073416,0.171299,0.013775,3.602261,-3.353699,0.013574,-4.758137,9.236499,76.845441
0.700000,0.095792,0.144776,0.013867,3.454140,-4.935701,0.014834,-4.845288,9.379536,77.510828
0.706338,0.117150,0.109597,0.013958,3.281259,-6.073294,0.013432,-4.931265,9.521680,78.175983
0.712676,0.137336,0.068745,0.014035,3.084224,-6.720654,0.010203,-5.016370,9.662811,78.841166
0.719014,0.156198,0.025382,0.014085,2.863865,-6.866571,0.004993,-5.100939,9.802801,79.506580
0.725353,0.173592,-0.017366,0.014096,2.621230,-6.534174,-0.001647,-5.185308,9.941506,80.172277
0.735095,0.197156,-0.075534,0.014028,2.207844,-5.220692,-0.012939,-5.315328,10.151875,81.196068
0.742584,0.212403,-0.109366,0.013902,1.859997,-3.727993,-0.020850,-5.416106,10.310949,81.983283
0.750000,0.224850,-0.130858,0.013726,1.493076,-2.029430,-0.026704,-5.517028,10.466034,82.763139
0.757416,0.234504,-0.139479,0.013516,1.107342,-0.299224,-0.029502,-5.619274,10.618521,83.543228
0.763561,0.240296,-0.137159,0.013332,0.776271,1.029365,-0.029676,-5.705051,10.742806,84.189743
0.769706,0.244028,-0.127200,0.013155,0.437368,2.169587,-0.027778,-5.791766,10.865167,84.836430
0.775850,0.245661,-0.110985,0.012994,0.093200,3.053703,-0.024106,-5.879334,10.985565,85.483293
0.781995,0.245169,-0.090243,0.012861,-0.253529,3.636225,-0.019135,-5.967628,11.103979,86.130342
0.788140,0.242546,-0.066905,0.012760,-0.599997,3.896417,-0.013445,-6.056486,11.220404,86.777589
0.795798,0.236310,-0.037174,0.012685,-1.027046,3.779018,-0.006272,-6.167753,11.362748,87.584606
0.800000,0.231511,-0.021785,0.012666,-1.257146,3.526248,-0.002666,-6.228917,11.439554,88.027485
0.804202,0.225752,-0.007709,0.012663,-1.483055,3.159734,0.001291,-6.290091,11.515460,88.470423
0.808403,0.219056,0.004626,0.012674,-1.703805,2.699216,0.003957,-6.351215,11.590471,88.913327
0.812605,0.211444,0.014872,0.012696,-1.918426,2.167168,0.006026,-6.412235,11.664597,89.356126
0.816806,0.202945,0.022774,0.012725,-2.125955,1.587815,0.007468,-6.473115,11.737863,89.798812
0.821008,0.193590,0.028183,0.012758,-2.325442,0.986064,0.008296,-6.533829,11.810303,90.241403
0.828471,0.174977,0.031567,0.012820,-2.657094,-0.062310,0.008415,-6.641225,11.937055,91.027395
0.835935,0.154010,0.027537,0.012878,-2.955390,-0.978685,0.007244,-6.748020,12.061516,91.813060
0.843399,0.130956,0.017482,0.012925,-3.215590,-1.664523,0.005437,-6.854264,12.183915,92.598284
0.850000,0.109066,0.005150,0.012956,-3.410486,-2.029373,0.003838,-6.947874,12.290664,93.292358
0.856601,0.086007,-0.008781,0.012986,-3.569476,-2.150956,0.005997,-7.041271,12.396207,93.985997
0.863203,0.062024,-0.022732,0.013023,-3.690201,-2.039965,0.005477,-7.134588,12.500760,94.679167
0.869804,0.037375,-0.035270,0.013062,-3.770689,-1.729955,0.005671,-7.227955,12.604546,95.371812
0.876405,0.012332,-0.045241,0.013103,-3.809389,-1.272445,0.006504,-7.321489,12.707798,96.063871
0.883007,-0.012825,-0.051872,0.013149,-3.805209,-0.730228,0.007778,-7.415278,12.810754,96.755291
0.891713,-0.045696,-0.054983,0.013222,-3.733186,0.002538,0.009682,-7.539462,12.946500,97.666126
0.900000,-0.076105,-0.052341,0.013309,-3.594445,0.601848,0.011217,-7.658208,13.076139,98.531897
0.908287,-0.105084,-0.045463,0.013404,-3.388666,1.012905,0.011196,-7.777386,13.206629,99.396058
0.916574,-0.132090,-0.036143,0.013500,-3.118666,1.188278,0.011305,-7.896808,13.338341,100.257961
0.924861,-0.156607,-0.026367,0.013591,-2.788697,1.127911,0.010803,-8.016287,13.471665,101.117245
0.933147,-0.178159,-0.017941,0.013676,-2.404427,0.874182,0.010027,-8.135671,13.607005,101.973901
0.941434,-0.196326,-0.012188,0.013756,-1.972862,0.499652,0.009376,-8.254848,13.744732,102.828002
0.949721,-0.210749,-0.009756,0.013833,-1.502252,0.090429,0.009172,-8.373731,13.885149,103.679514
0.950000,-0.211165,-0.009733,0.013836,-1.485842,0.077067,0.009175,-8.377726,13.889924,103.708124
0.950279,-0.211578,-0.009713,0.013838,-1.469399,0.063772,0.010435,-8.381721,13.894703,103.736731
0.950558,-0.211985,-0.009697,0.013841,-1.452923,0.050540,0.010440,-8.385715,13.899484,103.765334
0.950837,-0.212388,-0.009685,0.013844,-1.436414,0.037368,0.010446,-8.389709,13.904270,103.793935
0.951116,-0.212786,-0.009676,0.013847,-1.419874,0.024261,0.010453,-8.393703,13.909058,103.822532
0.951394,-0.213180,-0.009671,0.013850,-1.403301,0.011222,0.010460,-8.397696,13.913850,103.851127
0.952885,-0.215206,-0.009706,0.013854,-1.314184,-0.057082,0.010513,-8.419036,13.939523,104.003930
0.954376,-0.217098,-0.009843,0.013851,-1.224229,-0.122790,0.010588,-8.440365,13.965292,104.156644
0.955867,-0.218856,-0.010076,0.013855,-1.133495,-0.185769,0.010680,-8.461683,13.991160,104.309271
0.957358,-0.220478,-0.010399,0.013868,-1.042041,-0.245752,0.010789,-8.482991,14.017128,104.461812
0.958849,-0.221963,-0.010807,0.013886,-0.949931,-0.302347,0.010915,-8.504289,14.043195,104.614266
0.963607,-0.225776,-0.012620,0.014009,-0.652320,-0.457858,0.011412,-8.572192,14.127062,105.100200
0.968364,-0.228164,-0.015066,0.014136,-0.350741,-0.568303,0.012039,-8.640002,14.211975,105.585221
0.973122,-0.229111,-0.017930,0.014223,-0.047338,-0.629031,0.012753,-8.707730,14.297947,106.069309
0.977880,-0.228615,-0.020972,0.014281,0.255700,-0.640125,0.013489,-8.775395,14.384982,106.552462
0.982637,-0.226682,-0.023958,0.014338,0.556155,-0.605416,0.014176,-8.843013,14.473079,107.034682
0.991161,-0.219690,-0.028555,0.014442,1.080929,-0.449195,0.015124,-8.964084,14.633524,107.896249
0.999684,-0.208336,-0.031470,0.014569,1.577519,-0.218970,0.015533,-9.085133,14.797213,108.754818
1.000000,-0.207835,-0.031537,0.014573,1.595195,-0.209945,0.015537,-9.089615,14.803332,108.786543
1.000316,-0.207329,-0.031602,0.014578,1.612815,-0.200909,0.015897,-9.094097,14.809457,108.818274
1.000631,-0.206817,-0.031664,0.014583,1.630379,-0.191865,0.015899,-9.098582,14.815589,108.850017
1.000947,-0.206300,-0.031723,0.014588,1.647886,-0.182813,0.015900,-9.103070,14.821729,108.881775
1.001262,-0.205777,-0.031779,0.014593,1.665334,-0.173759,0.015901,-9.107560,14.827875,108.913548
1.002729,-0.203276,-0.032004,0.014617,1.745665,-0.131705,0.015893,-9.128469,14.856552,109.061478
1.004195,-0.200657,-0.032167,0.014640,1.824674,-0.089958,0.015869,-9.149428,14.885381,109.209701
1.005662,-0.197924,-0.032269,0.014663,1.902302,-0.048811,0.015830,-9.170435,14.914359,109.358197
1.007129,-0.195078,-0.032311,0.014687,1.978492,-0.008537,0.015775,-9.191491,14.943485,109.506980
1.011352,-0.186274,-0.032115,0.014753,2.189324,0.100365,0.015541,-9.252401,15.028180,109.937018
1.015575,-0.176608,-0.031491,0.014818,2.386448,0.194575,0.015213,-9.313737,15.114089,110.369567
1.019798,-0.166142,-0.030508,0.014881,2.568601,0.269750,0.014817,-9.375500,15.201177,110.804650
1.024020,-0.154940,-0.029252,0.014943,2.734596,0.322951,0.014381,-9.437683,15.289399,111.242264
1.029773,-0.138626,-0.027276,0.015024,2.932699,0.358200,0.013769,-9.522554,15.410633,111.838599
1.035526,-0.121270,-0.025212,0.015101,3.096102,0.350925,0.013183,-9.607247,15.532483,112.432496
1.041279,-0.103080,-0.023292,0.015176,3.222595,0.306124,0.012662,-9.691565,15.654557,113.022607
1.047031,-0.084271,-0.021711,0.015247,3.310428,0.232589,0.012222,-9.775456,15.776643,113.608683
1.050000,-0.074398,-0.021083,0.015283,3.340144,0.187065,0.012028,-9.818572,15.839592,113.909535
1.052969,-0.064451,-0.020598,0.015321,3.359087,0.138810,0.013039,-9.861574,15.902484,114.209371
1.055937,-0.054465,-0.020258,0.015359,3.367177,0.089535,0.012886,-9.904464,15.965300,114.508210
1.058906,-0.044471,-0.020063,0.015397,3.364374,0.040856,0.012745,-9.947276,16.028063,114.806332
1.064134,-0.026978,-0.020049,0.015463,3.333179,-0.037974,0.012518,-10.022628,16.138574,115.330714
1.069362,-0.009754,-0.020405,0.015528,3.268655,-0.103384,0.012300,-10.097933,16.248976,115.854384
1.074590,0.007041,-0.021051,0.015592,3.171330,-0.151285,0.012077,-10.173203,16.359163,116.377413
1.081475,0.028281,-0.022214,0.015674,2.994057,-0.184334,0.011764,-10.272275,16.503774,117.065226
1.088360,0.048151,-0.023494,0.015754,2.763945,-0.181423,0.011429,-10.371311,16.647564,117.752043
1.095245,0.066266,-0.024644,0.015831,2.485266,-0.146489,0.011097,-10.470328,16.790252,118.437923
1.100000,0.077578,-0.025256,0.015883,2.266978,-0.107970,0.010887,-10.538717,16.888037,118.911142
1.104755,0.087804,-0.025671,0.015938,2.029842,-0.063027,0.011842,-10.607267,16.985325,119.385148
1.109511,0.096862,-0.025866,0.015993,1.775997,-0.016372,0.011714,-10.676079,17.082191,119.860716
1.114266,0.104677,-0.025842,0.016049,1.507728,0.027697,0.011637,-10.745192,17.178622,120.338123
1.122653,0.115250,-0.025343,0.016147,1.006991,0.088657,0.011634,-10.867834,17.347514,121.184770
1.131039,0.121511,-0.024442,0.016245,0.483271,0.117690,0.011793,-10.991438,17.514727,122.037479
1.139426,0.123336,-0.023433,0.016345,-0.048137,0.112276,0.012077,-11.115886,17.679990,122.895502
1.147813,0.120727,-0.022595,0.016447,-0.571385,0.079251,0.012441,-11.240462,17.842349,123.753605
1.150000,0.119331,-0.022433,0.016474,-0.704505,0.067876,0.012544,-11.272852,17.884066,123.976520
1.152187,0.117646,-0.022298,0.016502,-0.835703,0.055926,0.013059,-11.305200,17.925526,124.199067
1.154375,0.115676,-0.022190,0.016531,-0.964710,0.043663,0.013169,-11.337511,17.966740,124.421289
1.156562,0.113427,-0.022107,0.016560,-1.091254,0.031345,0.013281,-11.369787,18.007711,124.643192
1.158750,0.110904,-0.022052,0.016589,-1.215065,0.019226,0.013396,-11.402025,18.048442,124.864763
1.165682,0.101177,-0.022039,0.016683,-1.586495,-0.015487,0.013777,-11.503954,18.175994,125.564833
1.172614,0.089008,-0.022233,0.016780,-1.920054,-0.040308,0.014192,-11.605496,18.301302,126.261466
1.179546,0.074682,-0.022554,0.016880,-2.208520,-0.051873,0.014647,-11.706648,18.424540,126.954606
1.186478,0.058531,-0.022911,0.016984,-2.445588,-0.049764,0.015148,-11.807420,18.545919,127.644241
1.195788,0.034623,-0.023296,0.017128,-2.674056,-0.029637,0.015889,-11.942179,18.706442,128.564941
1.200000,0.023212,-0.023393,0.017196,-2.741157,-0.016654,0.016245,-12.002920,18.778265,128.979310
1.204212,0.011566,-0.023434,0.017266,-2.784939,-0.003123,0.016930,-12.063525,18.849682,129.392351
1.208423,-0.000214,-0.023419,0.017337,-2.805101,0.009743,0.017298,-12.124037,18.920810,129.804353
1.212635,-0.012029,-0.023354,0.017411,-2.801515,0.020957,0.017666,-12.184500,18.991770,130.215652
1.216846,-0.023778,-0.023246,0.017486,-2.774243,0.029776,0.018030,-12.244937,19.062653,130.626398
1.224527,-0.044715,-0.022977,0.017627,-2.664556,0.038260,0.018674,-12.355098,19.191951,131.374112
1.232208,-0.064521,-0.022682,0.017772,-2.480526,0.036626,0.019279,-12.465174,19.321597,132.119950
1.239888,-0.082644,-0.022433,0.017922,-2.227805,0.026966,0.019841,-12.575125,19.451909,132.863596
1.247569,-0.098586,-0.022279,0.018076,-1.914134,0.013249,0.020355,-12.684930,19.583195,133.604849
1.250000,-0.103107,-0.022252,0.018126,-1.803639,0.008810,0.020508,-12.719661,19.625007,133.839008
1.252431,-0.107353,-0.022236,0.018176,-1.688321,0.004524,0.020418,-12.754380,19.666958,134.072942
1.254863,-0.111313,-0.022230,0.018225,-1.568534,0.000494,0.020560,-12.789087,19.709056,134.306650
1.257294,-0.114977,-0.022233,0.018276,-1.444646,-0.003178,0.020696,-12.823782,19.751307,134.540129
1.259725,-0.118335,-0.022245,0.018326,-1.317042,-0.006401,0.020827,-12.858464,19.793718,134.773377
1.262157,-0.121378,-0.022264,0.018377,-1.186115,-0.009108,0.020952,-12.893135,19.836295,135.006393
1.270843,-0.129580,-0.022368,0.018565,-0.697439,-0.013885,0.021346,-13.016911,19.989853,135.837032
1.279530,-0.133446,-0.022482,0.018758,-0.190916,-0.011535,0.021649,-13.140537,20.145778,136.664667
1.288217,-0.132907,-0.022555,0.018951,0.313372,-0.004565,0.021852,-13.264016,20.304150,137.489279
1.296904,-0.128069,-0.022562,0.019142,0.795257,0.003596,0.021955,-13.387346,20.464939,138.310860
1.300000,-0.125354,-0.022547,0.019210,0.957813,0.006086,0.021969,-13.431321,20.522879,138.603348
1.303096,-0.122144,-0.022524,0.019278,1.114219,0.008210,0.021738,-13.475414,20.581278,138.896463
1.306192,-0.118461,-0.022496,0.019345,1.263697,0.009914,0.021730,-13.519672,20.640188,139.190544
1.309288,-0.114327,-0.022463,0.019412,1.405493,0.011152,0.021711,-13.564101,20.699604,139.485641
1.312384,-0.109767,-0.022427,0.019479,1.538882,0.011900,0.021685,-13.608694,20.759505,139.781697
1.318449,-0.099705,-0.022354,0.019611,1.773360,0.012006,0.021610,-13.696539,20.878216,140.364562
1.324515,-0.088339,-0.022285,0.019742,1.968595,0.010589,0.021511,-13.784988,20.998575,140.950976
1.330580,-0.075920,-0.022227,0.019872,2.120816,0.008160,0.021394,-13.874038,21.120441,141.540942
1.336646,-0.062715,-0.022185,0.020001,2.227115,0.005363,0.021265,-13.963631,21.243583,142.134053
1.342651,-0.049146,-0.022159,0.020128,2.285135,0.002853,0.021128,-14.052295,21.365843,142.720240
1.348656,-0.035371,-0.022147,0.020255,2.295214,0.001098,0.020988,-14.140565,21.487804,143.302843
1.350000,-0.032290,-0.022146,0.020283,2.290839,0.000851,0.020957,-14.160233,21.514996,143.432505
1.351344,-0.029216,-0.022145,0.020311,2.284069,0.000659,0.020807,-14.179874,21.542154,143.561942
1.352687,-0.026153,-0.022144,0.020339,2.274919,0.000524,0.020775,-14.199490,21.569277,143.691164
1.354031,-0.023104,-0.022143,0.020367,2.263404,0.000443,0.020745,-14.219081,21.596364,143.820173
1.356718,-0.017064,-0.022142,0.020423,2.233392,0.000440,0.020684,-14.258188,21.650419,144.077552
